,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100
SAMPLE_173,76,0,19,0,0,0,0,1063,0,846,1283,549,192,434,0,467,480,0,252,2602,667,0,0,0,0,3355,0,346,277,0,1642,0,0,0,1152,0,3804,0,0,0,118,0,0,0,0,45,432,0,0,0,41,3894,0,0,2087,3348,0,148,0,195,0,8,1496,0,0,1250,68,0,3675,0,130,0,441,0,0,2991,0,0,0,518,0,556,0,0,0,141,148,807,0,0,25,336,0,0,0,265,0,660,59,429
SAMPLE_174,1096,0,32,86,1650,0,48,273,121,0,0,0,0,62,0,0,0,1528,0,2203,459,0,0,0,186,73,1220,0,0,0,3750,0,0,0,30,4710,0,0,0,0,99,0,1030,0,1,267,323,303,0,133,0,0,761,0,0,361,2,0,832,20,0,257,982,1981,272,640,0,0,4284,0,271,0,278,0,0,101,0,701,0,2554,3770,190,0,0,0,4071,1148,9,0,0,1579,107,0,0,3566,1978,0,12,287,80
SAMPLE_175,373,1044,0,0,0,0,17,615,0,381,90,0,0,0,0,2021,0,0,0,2929,593,0,0,1601,0,147,0,577,0,65,0,0,2416,0,1791,0,0,796,0,0,828,0,58,0,3,38,0,0,7256,28,1650,3936,153,0,2578,1112,0,0,212,0,0,0,23,4,0,56,26,0,0,0,0,1176,0,0,0,1118,0,0,0,0,2044,1995,0,1738,0,569,113,960,0,0,1184,1225,0,1496,0,23,0,0,529,278
SAMPLE_176,0,976,0,0,191,0,0,1481,0,41,0,0,643,5169,0,1745,0,0,0,1030,44,1888,0,971,3,0,0,1068,0,3792,796,0,652,0,1559,1476,0,277,0,379,2366,14,0,2004,0,0,0,0,0,340,177,3751,0,0,1571,911,0,0,0,0,0,0,136,0,25,40,0,0,483,996,0,205,43,0,0,124,0,150,0,0,47,2358,0,5006,0,1287,300,830,0,0,9,180,0,1146,0,1032,0,2306,0,230
SAMPLE_177,0,0,65,560,425,0,655,719,17,0,0,0,0,0,0,3114,0,906,0,0,0,0,0,0,0,0,0,1184,0,0,0,0,11,2840,477,2394,88,0,0,0,122,0,0,0,0,328,220,0,0,204,1456,40,1436,4635,776,246,2481,0,2639,0,0,706,0,0,0,462,0,0,954,869,1,33,360,0,0,115,0,33,0,531,1659,3919,762,3498,0,0,0,1250,0,328,11,51,0,0,693,40,0,250,846,0
SAMPLE_178,0,2518,44,0,0,1987,0,723,0,640,0,0,0,0,0,1045,16,838,0,0,10,0,0,330,70,3331,0,0,71,1769,0,0,18,0,745,226,1427,705,0,0,635,0,0,716,0,11,0,1,0,240,97,2943,898,0,1205,76,18,0,0,278,0,209,74,0,0,125,0,12,0,0,0,34,132,0,2641,2339,0,0,0,123,4759,1374,1724,201,0,1072,340,382,7,0,0,61,0,0,474,0,0,564,11,0
SAMPLE_179,0,2008,17,0,668,0,2732,71,0,0,1258,0,0,548,0,0,0,0,32,146,0,0,0,1952,83,0,0,684,0,5,3248,0,3261,0,17,769,0,0,0,0,2519,1597,0,3459,146,23,0,390,0,0,1014,994,0,101,1614,1648,0,0,0,9,0,107,0,0,0,94,0,0,2012,2218,35,1403,1673,0,0,0,0,527,0,176,2538,2496,1325,0,0,30,0,237,0,37,1349,61,0,864,0,165,0,899,303,28
SAMPLE_180,1772,0,0,0,883,0,0,12,306,0,1346,0,0,522,0,3675,0,0,0,2757,1648,0,0,0,0,382,0,0,0,0,0,0,3302,2680,104,27,1386,0,0,0,781,132,0,1140,56,149,962,0,1595,183,919,908,24,6364,463,1213,0,0,0,23,0,0,1208,0,0,0,121,8,1797,1980,6,3570,640,0,0,1091,0,59,2773,38,8,3760,51,6308,0,1359,0,0,0,0,38,0,0,0,0,1017,21,131,1082,0
SAMPLE_181,0,376,0,0,0,0,0,7,0,0,0,0,428,0,0,1974,0,5670,511,378,0,0,33,2140,0,0,0,0,0,0,0,438,305,200,40,36,0,0,0,0,53,0,1746,0,0,366,1292,0,956,0,105,0,39,0,0,6598,0,0,0,0,0,0,0,0,443,762,36,62,0,0,0,102,0,0,0,0,0,15,0,3761,0,1248,0,2209,0,25,0,1126,2522,0,579,1403,0,2615,0,0,29,17,1424,0
SAMPLE_182,6129,0,0,0,480,0,0,18,785,0,1866,916,164,43,0,0,0,0,0,871,46,0,0,3081,1,0,0,1464,0,1291,2185,0,2987,55,111,2023,27,0,0,0,1720,0,0,2354,2,82,0,0,1897,550,1431,759,0,485,345,1842,0,0,0,0,527,0,10,0,0,8,0,0,0,0,0,929,128,0,4,165,0,0,0,90,98,989,0,0,0,2860,0,40,64,0,1307,0,0,534,0,1637,0,48,261,0
SAMPLE_183,0,0,0,0,493,0,1296,99,0,0,0,0,10,0,0,3870,0,0,3663,1220,1140,0,368,4057,0,0,0,0,0,0,0,0,291,0,1658,2,37,0,0,515,2051,185,0,3614,0,0,0,840,1382,1769,196,1380,0,579,1600,2,0,0,0,0,19,0,2754,0,0,18,213,0,1213,0,0,520,1134,0,0,3202,0,101,981,0,25,2852,321,6837,0,0,0,793,4192,0,0,0,0,1170,0,621,0,1056,351,0
SAMPLE_184,144,2217,2,0,0,0,0,920,0,0,1731,661,63,0,0,1420,0,3550,0,2405,0,0,0,0,0,3429,0,479,0,252,0,5,2318,0,0,46,0,629,0,0,0,156,1797,1314,0,0,1069,3783,0,26,720,4699,1,0,2167,1583,539,0,909,202,0,0,0,15,0,6,0,0,0,0,0,1900,959,0,1,1082,0,65,0,0,0,1948,414,2987,0,59,0,853,0,0,263,28,0,0,0,114,0,158,103,0
SAMPLE_185,3321,288,0,0,473,0,1412,499,10,0,183,0,0,2354,0,0,843,1081,143,515,1423,0,51,91,0,0,0,1970,0,100,1318,0,1861,0,2645,780,748,78,0,0,1214,133,0,0,0,326,0,0,1918,1468,524,1538,0,2924,0,7019,466,0,0,0,0,0,5,0,602,853,0,367,1123,0,0,0,546,0,0,3917,0,0,0,499,329,2669,0,0,0,1549,0,1303,0,0,1591,0,0,1562,0,0,0,1514,885,11
SAMPLE_186,0,15,123,0,0,0,239,1124,0,46,0,0,0,929,0,4197,0,2646,0,2910,0,0,0,690,399,0,0,444,0,77,0,0,138,0,1095,0,3129,0,0,0,0,0,0,1481,41,54,0,0,0,0,1468,0,3374,0,0,0,0,0,316,757,0,312,616,0,0,587,420,152,0,0,0,315,356,0,2,99,0,292,0,595,778,3555,2273,2635,0,342,0,1609,0,270,0,0,0,749,0,0,0,1405,727,18
SAMPLE_187,718,956,0,0,0,0,0,655,0,703,0,0,0,3081,0,770,0,3023,0,292,6,0,0,1066,183,0,0,2372,911,0,0,0,0,4,1371,0,0,0,615,541,0,0,29,2310,4,35,0,4511,0,0,0,0,0,0,553,0,0,0,0,0,0,10,0,0,789,392,291,0,0,656,0,122,2040,0,0,2160,0,0,0,227,42,356,0,905,0,865,0,647,0,0,294,0,0,727,0,0,86,683,740,0
SAMPLE_188,3943,0,49,0,252,2253,37,397,0,734,0,0,0,51,0,3885,0,0,30,26,0,0,52,0,112,0,0,1666,0,0,0,28,23,1294,187,426,214,158,0,375,680,0,0,466,0,177,0,164,1909,2090,164,1334,868,0,1467,1521,0,0,513,0,0,460,0,0,0,616,0,0,737,0,0,62,214,0,0,2557,0,0,0,0,324,2860,170,3767,0,2085,0,0,0,557,0,0,0,109,436,0,0,119,189,0
SAMPLE_189,871,215,407,100,0,0,1716,287,0,0,0,0,0,0,0,0,0,0,2306,1291,197,0,0,0,0,45,117,3377,22,0,1172,1,1779,176,0,0,0,53,973,430,0,0,0,634,0,69,0,950,0,2322,1460,3315,0,1815,2265,0,0,0,596,221,0,122,467,0,0,0,0,9,0,2140,356,235,1322,0,0,2170,0,0,0,715,0,1045,1235,0,0,1880,5,0,87,192,0,0,0,907,0,1209,0,0,462,0
SAMPLE_190,1206,1049,0,0,0,68,0,1074,0,0,0,0,0,0,0,6794,0,0,2526,178,3,0,0,0,2,0,172,0,565,3491,0,0,1831,31,1016,1966,0,0,0,442,973,0,26,1894,4,29,0,0,0,71,1956,3138,2275,0,3917,0,0,0,0,0,0,41,7,0,139,0,0,0,1638,0,0,10,0,0,0,7,0,0,0,254,818,9399,2285,6241,0,983,0,520,797,89,59,0,0,0,0,903,0,538,12,659
SAMPLE_191,0,2085,0,0,23,857,0,591,0,0,0,864,936,0,0,4408,0,0,2195,884,562,1858,0,0,347,4050,0,250,0,0,0,319,3706,0,34,153,121,1947,1569,652,268,0,0,0,31,0,0,0,0,0,2233,2133,2117,0,1047,36,0,0,679,0,0,0,212,25,0,47,0,255,0,2562,75,164,275,0,0,966,0,0,0,173,1110,4544,79,7056,0,0,756,67,0,0,0,0,0,128,386,0,0,0,28,0
SAMPLE_192,982,675,0,0,0,919,66,233,0,0,2177,0,0,0,0,1611,4,3043,425,115,0,0,0,228,95,2442,0,0,0,1672,1544,0,0,2121,337,65,0,0,0,0,1337,0,44,22,0,234,330,0,971,0,0,1892,0,1276,0,2540,0,0,0,0,0,0,37,0,0,594,0,0,1484,2036,0,39,32,0,0,7,0,13,0,0,59,717,743,1126,0,2898,0,233,0,0,10,0,0,179,0,953,0,1517,370,0
SAMPLE_193,1637,0,26,0,0,0,0,0,135,0,349,0,0,98,0,517,0,0,0,1508,157,0,33,0,0,0,174,0,0,0,0,0,811,2199,24,602,0,0,0,0,1288,0,0,0,3,10,0,83,1162,594,961,27,11,0,1707,0,0,0,0,0,0,244,217,0,255,0,5,0,4897,2154,0,176,146,0,0,1810,2259,0,0,55,0,0,0,599,0,1975,0,7,0,35,140,11,0,94,0,841,0,2,800,15
SAMPLE_194,442,1237,8,4870,20,204,0,0,0,0,0,161,0,1272,0,2465,15,1811,0,1157,178,0,0,0,29,59,0,1141,0,1827,560,0,200,614,847,560,0,0,0,0,95,4,0,0,0,123,34,0,3573,4,52,1788,39,114,1555,1047,1183,0,2856,4,0,60,0,0,0,690,0,0,0,0,0,350,0,0,0,0,0,639,0,1164,37,4176,133,5766,0,201,188,3072,0,170,0,120,0,982,0,331,0,431,1357,0
SAMPLE_195,134,84,0,83,0,0,143,12,0,0,0,0,0,3275,0,1923,841,1077,0,1686,1867,0,0,0,0,0,0,2056,0,18,0,0,0,1614,678,0,921,0,0,0,71,841,713,0,140,8,0,1234,4464,294,374,0,0,0,502,39,13,0,1838,13,0,3,2310,0,603,86,0,0,3117,0,0,234,2759,0,0,0,0,0,0,151,3536,1104,668,1613,0,67,169,352,0,2,1093,201,0,543,0,67,0,813,901,275
SAMPLE_196,342,0,0,0,0,0,41,89,0,362,0,0,0,479,0,496,0,0,0,0,915,0,0,0,0,1226,0,0,0,379,0,0,10,2319,35,56,0,0,0,0,2446,1258,0,0,0,408,0,381,4541,0,95,760,0,0,1473,0,0,0,0,0,0,0,103,0,0,59,8,0,0,1983,0,18,586,0,72,387,0,0,0,2786,87,495,237,912,0,869,0,666,0,0,0,14,0,291,0,12,0,780,511,9
SAMPLE_197,835,0,311,0,0,0,0,136,69,0,0,378,309,1484,0,4915,0,1269,2405,3256,170,0,0,0,128,33,1131,0,0,0,266,0,0,126,179,0,0,0,0,0,0,0,0,0,219,0,0,0,0,668,745,0,0,0,22,374,0,2,2381,0,0,107,439,24,192,27,28,0,0,0,0,2501,0,0,0,0,0,0,0,0,48,4924,472,5075,0,1773,7,503,0,288,88,65,0,1322,0,0,1037,109,432,63
SAMPLE_198,2900,0,0,0,636,0,74,1185,1386,0,0,23,0,111,0,2593,0,0,0,0,1073,0,62,0,0,43,0,0,0,107,0,1317,1626,0,359,0,89,0,56,0,1705,0,0,0,6,7,118,0,1525,0,1334,1142,0,2614,985,0,0,0,0,363,0,0,2272,0,0,10,103,279,0,0,0,1173,2987,0,0,1577,0,329,0,76,1818,3426,0,2986,0,2143,0,238,0,0,407,22,0,1636,0,538,0,218,1000,0
SAMPLE_199,0,4,383,0,613,0,0,50,0,458,0,196,78,83,0,598,0,2783,1372,3340,973,0,6,0,4,0,162,0,38,14,2318,0,0,0,125,2166,965,17,840,255,282,0,0,2258,174,278,326,201,0,0,460,615,0,0,297,0,29,0,0,0,619,0,1804,0,0,0,0,0,1309,1044,0,363,1446,0,0,1451,0,0,0,0,45,542,711,0,0,0,0,1798,0,0,135,0,0,0,0,0,0,154,368,0
SAMPLE_200,0,323,0,0,727,0,0,108,0,0,933,0,15,0,0,2578,0,1663,45,349,0,0,116,962,132,3785,571,347,637,893,2780,0,1563,374,1053,2118,0,0,0,0,0,0,0,1378,0,310,323,0,6286,0,475,1284,0,0,557,1531,0,0,0,418,0,96,0,0,0,23,268,0,1124,1099,4,189,1525,0,0,5056,0,0,0,315,864,2868,28,2464,0,3453,0,724,436,259,1119,0,0,880,0,0,0,0,848,13
