,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100
SAMPLE_172,0,0,0,0,0,0,0,0,0,0,0,1950,692,0,308,365,1144,389,966,767,0,257,2700,2135,1047,0,6,0,17,2199,6013,985,1810,1490,0,665,0,4491,0,292,667,247,136,157,32,469,0,44,85,0,0,751,0,4307,7,8,0,22,110,1047,9,0,0,1747,0,0,1217,76,2637,443,955,81,3103,2344,217,2682,0,0,148,161,0,46,2200,4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_173,0,406,450,884,527,75,0,24,0,0,0,56,0,116,924,3143,1286,374,1054,1354,0,174,244,1094,1297,0,0,121,0,359,2787,103,1356,634,2163,1732,1725,0,24,0,240,588,0,0,0,112,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,15,59,0,0,289,2055,0,0,721,0,0,0,0,0,0,0,0,0,0,0,1347,26,0,948,1168,0,114,421,41,98,146,0,38,23,622,1774,6847,12746,378
SAMPLE_174,0,746,81,869,186,161,0,0,0,17,0,786,1639,0,132,426,332,587,2082,1418,0,364,0,2237,82,0,0,19,0,0,295,0,447,728,29,1873,0,0,0,10,254,82,869,1686,80,261,0,45,0,0,0,403,0,1669,0,0,0,156,0,0,0,3019,0,0,0,156,0,0,0,210,4047,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,94,691,1944,1786,1226,3376
SAMPLE_175,0,0,0,0,0,0,0,268,0,0,0,1601,0,0,16,39,16,237,0,2034,0,0,0,0,0,0,0,0,3159,0,0,0,183,293,184,705,0,1973,0,282,842,314,1922,258,144,66,0,249,0,0,0,845,561,1356,191,0,0,0,0,0,0,0,0,548,1691,0,0,0,0,29,386,0,1704,3971,419,2805,0,0,141,25,0,2191,1560,3669,0,392,0,16,0,11,0,412,0,0,673,0,1364,4246,5655,0
SAMPLE_176,0,0,0,315,0,115,1378,0,2446,1372,0,1412,0,0,6,18,0,0,0,0,1928,1964,0,1192,0,269,2016,0,1913,1265,4266,285,1721,30,59,8,0,1576,122,167,1949,404,680,81,49,89,0,783,0,0,203,473,637,285,0,2,151,804,54,0,101,0,106,0,0,0,515,0,1247,16,0,0,0,5266,841,5521,0,0,234,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_177,0,0,64,744,258,29,2871,0,2004,1840,376,0,0,27,186,717,258,179,1670,886,0,1,32,7,0,296,451,89,1616,233,1505,0,2877,0,7530,819,1521,0,314,89,2205,1716,790,0,595,203,1505,1205,3146,0,0,0,0,0,0,0,0,0,0,0,0,307,19,0,199,1076,0,0,0,0,0,0,0,0,0,78,0,0,0,243,0,8,503,1573,0,3732,740,752,578,0,80,0,0,1256,695,927,2277,2898,3581,0
SAMPLE_178,0,845,470,789,234,205,0,0,3496,658,707,0,0,229,33,0,767,2282,0,755,634,160,85,151,0,0,1296,0,1300,0,4147,1474,857,0,44,19,25,0,0,0,0,0,0,0,0,605,0,3306,0,0,0,0,0,0,0,0,0,0,36,1184,24,3245,0,313,1519,0,3280,0,0,0,4781,0,0,4119,443,2159,0,4,0,4,9,1588,0,0,0,510,0,19,0,40,0,60,0,0,0,0,135,0,151,0
SAMPLE_179,0,79,97,3532,352,554,0,0,945,1004,897,0,0,0,1684,614,0,0,0,0,1434,665,1426,748,0,2009,881,73,92,0,879,0,1978,1127,3046,1208,1340,0,485,355,832,0,349,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,1321,14,2842,0,266,0,78,1645,0,4387,1807,798,2122,0,0,101,0,0,0,99,0,0,0,0,248,220,0,8,172,0,457,206,857,2287,10706,13049,121
SAMPLE_180,0,1419,314,199,102,12,0,119,0,246,0,320,368,0,1038,268,1376,2020,244,2914,2289,1007,0,2747,1891,0,0,318,0,0,128,0,203,255,52,114,0,0,0,0,0,0,0,0,0,0,0,30,0,69,0,392,0,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1947,0,0,3514,453,2028,22,0,17,0,0,124,18,17,1,1495,1082,326,1360,0,49,1139,0,0,0,0,0,44,0,3865
SAMPLE_181,273,824,152,1294,340,0,3183,0,0,0,0,0,0,0,0,0,0,254,0,71,0,152,1722,633,0,121,0,0,0,1276,3773,351,1855,170,4050,0,725,0,685,204,3617,4136,0,0,0,294,0,4192,0,0,0,1081,0,2204,0,126,0,86,171,0,170,0,207,0,1073,0,0,1,0,0,0,0,0,0,0,0,0,283,0,0,0,432,2619,4552,0,0,0,96,2517,8,0,1261,0,571,420,182,60,323,0,883
SAMPLE_182,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,693,4993,593,2736,0,0,0,0,353,236,127,1715,2120,2738,287,301,110,0,0,0,110,0,213,0,1205,1473,943,138,613,1223,0,884,0,0,438,0,0,3057,1817,7008,264,5552,420,0,7385,1232,5409,2168,750,0,143,128,0,48,0,159,406,0,28,254,0,0,1109,0,382,205,0,246,204,399,0
SAMPLE_183,0,0,85,3431,293,196,203,0,0,1228,0,585,773,0,408,1402,393,92,0,102,384,128,0,60,0,1373,733,131,4766,0,0,0,151,0,369,2155,41,0,222,78,1432,1684,3280,271,299,203,0,903,310,0,0,315,0,1701,406,125,0,58,54,0,0,2310,0,1065,0,0,0,0,1070,30,0,0,5749,0,0,0,0,0,372,0,0,0,995,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_184,0,0,0,0,181,7,364,0,0,35,0,379,406,0,40,160,958,156,909,3238,2855,1600,0,1636,1751,0,0,0,0,272,1472,0,2374,2713,3288,3054,4529,0,76,19,446,542,575,0,1008,127,4167,22,39,0,0,6,0,48,0,0,0,0,0,0,0,0,0,1846,0,0,0,290,1012,19,102,39,9561,0,0,0,0,0,444,0,0,387,1464,1879,0,0,0,0,1275,0,0,1460,1092,0,0,0,0,0,0,0
SAMPLE_185,0,359,161,1706,659,408,753,916,0,0,0,148,0,0,0,0,1180,201,0,139,1648,1486,0,1882,2411,271,0,798,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,241,539,0,0,60,0,34,34,0,0,0,240,0,28,0,0,459,0,0,544,62,1535,275,0,0,2671,3357,336,3365,0,0,16,0,0,0,0,0,0,1925,0,118,0,0,14,0,0,0,0,876,4696,7954,13846,2232
SAMPLE_186,1109,918,270,2148,338,569,0,959,0,208,0,2161,2220,0,0,0,0,1623,0,433,0,0,0,0,0,157,326,58,3473,0,1232,0,3720,3575,6395,4284,2591,0,490,187,1697,674,3444,3042,1710,616,1021,737,2092,25,0,303,0,600,0,727,0,395,160,0,279,1846,0,1063,0,1637,533,0,335,22,473,0,1977,2196,0,0,0,0,346,0,0,0,449,539,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_187,0,679,182,1569,747,75,3499,457,0,0,0,0,0,0,0,0,60,6,0,0,0,107,1987,778,0,606,787,0,0,24,0,0,35,67,23,84,0,79,0,22,465,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,641,3298,836,0,0,4182,3361,843,6420,177,3199,1463,0,0,0,0,0,0,298,550,0,900,1694,5043,0,8183,0,798,905,0,0,0,27,0,0,486,4377,4514,7170,629
SAMPLE_188,0,65,49,670,253,36,2827,216,0,0,613,0,0,0,1375,0,0,241,49,228,162,237,0,128,0,704,1571,0,2206,3268,6042,1155,1327,252,6,640,0,0,0,11,0,591,0,0,123,522,0,756,457,0,886,369,0,1504,0,1855,0,939,264,0,0,0,0,528,0,0,1397,1075,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,127,207,0,34,0,0,72
SAMPLE_189,0,0,0,0,0,0,0,737,0,602,0,1477,0,0,426,673,3839,673,0,145,1536,1411,0,4229,1107,0,624,478,2862,734,0,0,0,0,0,0,118,3268,0,499,1366,1352,0,3,0,3,0,27,0,415,19,729,85,524,364,0,714,545,1,0,0,0,0,1098,0,3438,0,0,0,1154,43,0,4137,4286,726,5243,0,906,0,1275,0,0,3678,5024,0,0,0,79,2315,0,614,0,0,0,0,0,0,0,0,0
SAMPLE_190,0,0,0,0,0,0,0,0,61,170,0,594,133,0,880,99,123,89,0,35,528,744,321,2276,160,352,0,908,0,3201,11804,2221,2562,1236,0,2437,0,0,886,123,790,215,199,28,30,122,0,1325,0,2890,0,2659,0,4659,403,445,0,188,512,0,974,0,0,3022,0,192,542,0,0,728,1630,673,12321,423,89,217,0,369,279,1524,0,0,2690,2890,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_191,0,9,4,226,0,0,0,1158,0,0,0,212,0,717,1244,4504,193,2222,0,665,3727,1192,2318,1399,0,246,1912,0,1268,2931,7348,822,3253,544,6376,1379,1316,0,0,0,0,0,0,0,335,106,1344,37,0,49,0,101,0,342,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,747,1107,0,1136,2181,0,0,0,714,0,0,113,3119,0,11,1099,855,0,74,1212,1438,6872,7161,54
SAMPLE_192,0,104,116,1434,130,80,0,415,24,10,0,471,183,29,87,314,538,86,255,264,0,22,0,12,0,127,0,92,0,869,6097,1341,2138,0,4078,0,1379,117,12,74,1160,2577,0,1545,0,317,0,1187,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,1749,1143,669,1171,0,45,112,2114,0,3566,0,0,0,0,0,0,0,0,0,0,0,0,4264,0,298,2297,0,119,582,0,1561,677,448,437,1451,1753,118
SAMPLE_193,0,0,0,0,5,20,0,0,95,0,0,66,0,519,1988,4220,1578,1551,0,0,3635,1613,0,1025,327,820,527,1012,0,2303,8343,1010,2573,951,2409,2425,823,0,1463,347,1976,1456,0,2113,0,817,552,0,0,68,82,0,0,579,73,0,0,0,0,0,0,1378,0,1240,346,0,0,0,0,0,0,0,7039,0,873,0,0,0,38,0,0,0,0,0,0,1359,0,414,1055,0,208,0,0,556,2753,0,0,0,0,0
SAMPLE_194,0,0,0,0,0,5,0,783,2703,0,0,65,0,141,471,956,826,829,509,838,0,81,1095,564,384,207,951,0,0,0,7880,752,3011,0,3066,0,0,1186,0,77,540,121,0,0,0,111,0,1155,0,0,0,597,0,3391,0,1797,0,1186,0,0,0,2402,0,104,0,0,0,0,0,0,0,0,428,2413,308,3025,0,454,0,264,505,2195,198,0,1202,0,125,14,0,211,0,0,0,0,0,0,0,0,0,0
SAMPLE_195,0,540,294,876,230,328,0,0,116,55,0,0,0,272,581,1916,3525,589,0,146,852,520,0,2694,5500,0,0,0,0,2641,6518,771,2476,2980,0,1297,0,0,0,0,34,0,0,76,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,0,0,64,168,0,0,0,0,1634,788,1084,685,2677,178,0,0,305,1057,751,5,1939,0,73,0,0,0,0,0,0,0,0,313,1416,1358,563
SAMPLE_196,0,1434,278,1411,460,415,1685,654,0,153,0,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1075,0,1575,2933,0,4391,0,2505,0,626,2555,0,1137,156,89,31,0,30,0,0,0,0,0,0,0,0,387,593,0,0,86,1775,102,0,0,1258,0,177,1311,27,462,0,0,10860,2540,7507,2306,1117,32,140,0,0,333,800,0,5105,0,365,3404,0,873,27,0,206,952,0,157,187,0,3704
SAMPLE_197,0,1333,300,1586,240,274,0,0,4717,0,0,0,0,0,0,0,0,0,16,0,613,419,0,2319,0,0,35,0,0,0,0,0,1647,2559,1811,1987,2493,0,0,0,0,113,0,0,0,0,0,0,0,29,0,5,0,0,0,1928,22,1033,11,0,20,3347,0,1624,0,0,0,0,0,62,1274,0,8798,3973,556,4797,0,10,0,16,0,0,0,0,0,5131,0,442,0,0,0,18,3,1897,773,0,122,0,0,1178
SAMPLE_198,0,1471,302,0,119,41,0,295,0,0,0,872,0,0,406,685,4734,1203,599,2174,76,0,275,0,2951,0,0,0,0,0,0,0,802,0,3216,0,2751,0,564,214,3390,1387,393,241,0,0,0,0,0,0,0,41,55,0,1714,0,1285,3627,1606,0,203,0,251,0,0,2139,0,0,0,42,0,0,0,60,16,0,0,462,0,0,0,0,1983,2872,0,4603,810,352,0,0,0,23,0,11,0,0,146,74,0,2349
SAMPLE_199,0,33,0,1420,0,104,0,1094,0,18,114,175,0,86,764,1870,662,462,0,172,4254,1008,0,1046,60,701,570,0,4730,0,0,0,1091,2353,41,980,0,1395,517,642,4780,4863,0,0,0,148,0,1749,359,362,0,1585,0,3201,1032,0,2232,1707,738,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,1692,0,154,2358,0,0,26,0,6,0,0,0,3133,1026,295
SAMPLE_200,0,48,34,320,140,26,1823,0,0,0,0,0,0,401,899,3292,929,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,263,0,0,0,49,1088,2568,0,0,109,552,0,0,0,1259,0,268,0,683,0,0,1353,2538,0,0,0,0,0,1889,0,191,0,1484,7280,0,0,0,8890,0,0,0,0,0,228,365,0,704,1805,3991,0,338,0,163,3417,0,179,0,38,0,0,360,1088,6522,7333,141
SAMPLE_201,477,869,232,2604,369,424,0,43,0,0,0,0,0,0,6,32,166,34,0,12,42,58,14,204,336,0,0,0,0,680,1445,0,1457,887,2862,391,0,0,0,0,0,0,0,0,0,1110,0,3126,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,1137,0,0,2087,0,0,224,4659,0,0,6548,3258,8103,0,0,16,0,0,44,5062,11862,3994,0,573,61,0,23,0,1478,0,4826,2016,0,330,3341,0,0
SAMPLE_202,0,429,376,1064,533,114,0,436,428,0,0,1985,1612,0,1119,0,0,0,0,0,0,0,0,0,0,291,391,0,0,0,0,0,0,1245,0,538,0,2504,482,243,986,235,327,0,40,139,0,1489,1981,1387,0,1232,0,867,0,0,0,1393,1541,0,20,1164,0,406,0,0,0,0,0,0,688,2,991,2807,0,2934,0,0,0,0,0,146,0,0,0,0,364,61,581,37,0,1349,0,602,361,3042,2803,7691,13606,442
SAMPLE_203,0,1358,376,179,96,0,0,0,2626,752,0,0,0,76,481,1790,903,957,0,381,0,20,0,86,195,0,0,0,0,0,0,0,0,0,0,0,0,3492,214,809,3005,3162,0,319,0,75,0,0,0,0,41,1369,74,1258,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,522,0,915,0,2208,0,408,1,0,2052,836,752,326,0,1094,127,0,133,0,235,0,102,481,773,2348,0,1167,0
SAMPLE_204,0,1284,0,0,0,231,0,0,0,0,0,0,0,238,983,2969,1211,575,205,496,0,122,0,965,1461,0,0,43,0,0,0,0,0,0,3,78,0,507,96,109,1119,1532,991,830,0,800,0,35,0,108,504,167,0,772,2768,14,1342,0,451,0,0,54,0,13,0,0,33,70,0,912,6314,1316,0,0,0,0,0,0,0,0,0,228,0,0,0,0,12,130,936,390,343,505,0,542,3594,0,560,79,0,1510
SAMPLE_205,3,11,12,219,13,10,0,0,0,679,0,812,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,2602,0,3368,1794,668,4798,4307,0,0,29,2,0,0,0,29,15,49,0,161,27,0,0,1,6,1051,0,1929,0,674,1677,0,0,0,0,908,2017,779,1169,543,58,287,0,0,9,0,3013,48,0,0,0,733,0,34,0,15,0,758,426,0,51,0,40,0,0,5
SAMPLE_206,0,1051,0,2761,0,0,0,825,978,0,239,1027,0,8,75,295,101,42,0,0,0,0,0,0,0,880,1959,0,1170,308,3113,439,0,17,0,46,0,2874,0,284,1055,216,1750,2146,494,312,0,0,0,0,0,883,0,1580,41,0,3,2497,38,0,0,81,0,1849,0,0,1684,0,0,24,0,0,4577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,52,0,0,189,321,0,0,1,3,40,0,926
SAMPLE_207,0,0,0,0,0,0,0,559,0,1021,0,61,0,0,2109,1330,0,19,0,0,0,0,0,0,1928,339,0,87,91,734,640,0,0,3582,0,3332,0,0,82,55,142,33,0,0,0,0,0,0,0,2928,0,430,0,314,0,0,0,259,1373,0,907,0,415,1619,0,0,1509,1127,4023,103,44,0,3380,8907,1212,6273,650,0,0,0,772,60,28,0,14,4018,139,488,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_208,0,133,113,912,91,43,0,361,0,0,0,703,1169,0,423,1507,0,103,0,44,129,61,35,51,0,0,283,0,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,3133,0,0,0,0,1620,997,0,286,201,3706,0,0,1991,0,1403,27,0,0,227,234,0,3653,0,5053,0,1138,846,0,0,305,0,0,0,143,0,1059,0,86,16,0,0,3,0,0,0,0,0,224,755,1259,358
SAMPLE_209,0,0,0,422,58,106,0,811,0,0,0,832,367,0,232,813,562,971,0,275,0,48,1634,417,0,125,591,0,3493,0,3273,147,1729,0,2840,0,0,194,0,99,2317,525,0,470,0,551,0,1883,707,57,0,575,0,2920,0,1556,0,819,810,0,1526,0,796,208,0,2596,0,0,0,748,3610,584,0,0,0,0,0,1433,42,0,0,852,14,0,0,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_210,0,0,0,2800,0,373,0,0,0,0,0,1308,899,0,93,337,1319,370,0,0,0,0,161,275,548,1905,465,0,0,0,1196,0,1940,1418,4565,1218,1592,2995,0,224,1447,3158,0,0,0,0,0,1043,0,0,531,21,0,124,0,180,0,386,78,5,0,5,0,0,0,164,0,0,0,448,1924,0,0,28,2,0,0,0,53,0,0,0,0,0,535,769,0,203,2084,0,0,19,0,2359,1045,1095,1798,7400,8953,497
SAMPLE_211,0,189,73,3716,320,321,0,0,1170,0,579,1153,0,0,0,0,0,47,0,0,0,0,93,57,0,2020,2133,0,2199,0,0,0,1372,2921,0,3032,0,0,215,68,1621,3783,0,0,0,0,0,0,0,0,0,0,0,0,1343,83,0,114,846,0,599,0,594,253,930,107,0,0,0,0,0,0,0,2554,0,2942,63,35,0,0,0,1893,0,0,0,2472,0,349,0,0,0,1156,0,0,0,1487,5094,9162,13420,174
SAMPLE_212,0,655,83,3800,320,338,0,0,1223,824,752,0,0,0,17,43,271,873,0,236,222,63,0,66,0,811,0,188,0,1167,8028,2131,2220,0,2890,2254,767,0,0,193,2465,2212,3123,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2128,0,0,0,14,128,0,0,2287,1081,1557,0,0,14,0,0,1485,200,519,0,1583,0,276,43,0,0,343,0,731,3287,258,1084,3007,1033,4984
SAMPLE_213,0,1229,193,371,90,0,0,625,1348,401,0,937,1641,0,0,0,0,1497,0,0,0,0,37,18,17,0,0,0,2613,0,453,0,1942,3688,314,1634,92,0,0,0,0,0,0,0,0,0,0,51,0,442,65,0,172,0,2534,0,0,307,132,923,0,1570,0,48,0,0,3476,2142,8687,31,783,0,0,0,179,0,744,0,0,132,0,786,2651,3690,0,0,0,0,356,0,96,92,0,1425,2034,0,299,182,0,1642
SAMPLE_214,0,16,0,372,0,26,0,0,0,0,0,666,0,0,404,31,0,0,424,1238,727,221,0,0,0,840,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,544,1154,1519,2353,124,1667,41,2127,633,0,0,0,2368,0,734,0,0,690,0,82,2462,355,4899,8,44,0,3959,1622,745,861,1764,663,10,0,0,2807,1485,1777,0,238,0,84,965,69,152,625,457,0,326,818,3157,3813,5791,55
SAMPLE_215,0,96,0,2127,0,440,0,95,0,0,0,455,0,0,113,427,739,1270,0,361,0,21,0,198,371,1837,808,270,945,36,1422,0,2504,1231,868,486,0,1668,42,328,0,47,0,242,0,0,0,0,0,0,0,703,0,856,2273,44,2,1927,1537,0,0,41,0,24,0,121,0,0,25,229,0,0,131,3219,1185,3622,938,999,0,977,0,0,0,0,0,0,0,0,3023,3,770,62,0,17,6,0,2459,810,2313,513
SAMPLE_216,0,113,63,772,120,161,0,14,0,16,0,170,0,86,579,2060,2159,759,0,425,0,791,494,3004,1096,90,182,0,0,307,2383,0,2866,1462,0,684,0,0,461,222,1593,2625,0,2126,0,0,0,0,0,0,70,0,0,0,47,0,0,0,2744,0,392,0,187,773,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2348,0,836,635,2386,354
SAMPLE_217,0,63,62,455,145,39,0,55,0,0,0,1354,1610,128,1543,5254,2244,1844,0,708,4492,1058,0,852,509,312,1541,0,800,966,1194,324,403,18,9,54,0,0,68,22,448,961,0,0,71,0,365,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,1180,0,0,784,619,2528,2,30,0,2390,1979,657,1145,1046,2227,0,64,0,0,0,0,0,0,0,0,0,0,497,0,0,2410,940,457,4900,11555,15550,80
SAMPLE_218,0,227,288,1619,194,70,235,0,0,380,0,0,0,0,0,2490,0,0,0,0,83,426,376,2147,95,0,0,0,0,1043,0,238,188,392,0,205,0,828,298,434,979,268,0,0,0,89,0,0,0,1411,0,2576,954,2908,0,742,10,474,68,0,144,2170,141,0,0,29,1717,952,4466,0,0,0,0,5064,1118,1776,0,0,0,10,2978,0,178,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_219,0,0,8,317,14,8,0,254,0,0,0,2306,708,0,739,123,625,1805,0,535,3521,782,0,505,72,429,182,0,137,4403,11229,1661,2907,137,2930,355,728,0,0,9,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,72,1921,245,0,2012,236,0,0,0,68,581,0,35,1582,4281,82,1426,9,64,0,0,0,0,0,98,44,796,677,4418,5099,24
SAMPLE_220,0,645,500,3318,822,354,2689,264,0,0,0,2448,2160,0,35,0,0,490,0,147,497,1234,1365,1318,0,672,481,0,6520,1142,4012,630,970,42,0,38,0,0,0,0,0,0,0,21,0,153,0,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,229,0,0,0,0,36,0,0,6058,899,953,1403,509,11,441,0,0,965,2274,0,0,0,140,773,0,193,0,0,0,0,344,828,2142,4293,2059
SAMPLE_221,0,164,63,1732,299,345,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,1078,1352,0,0,721,1481,326,606,0,648,0,0,0,0,0,175,11,212,0,1155,0,0,8,128,0,651,1806,0,2207,2491,353,0,101,623,0,1540,0,73,479,0,0,145,160,0,6612,1477,160,1844,0,0,0,0,0,59,2812,6346,0,196,0,8,0,0,9,0,0,166,657,546,1976,7476,9241,155
SAMPLE_222,0,31,30,687,122,38,319,40,0,0,0,636,0,0,1643,85,25,550,520,591,0,30,18,182,328,1014,763,0,166,719,4047,798,2092,1217,2711,1135,1664,0,0,37,1052,1394,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,601,0,1596,0,0,145,146,0,6262,2382,247,1153,0,20,3,32,0,1215,1213,3690,0,92,0,0,0,0,0,0,0,281,148,571,1439,3689,4650,37
SAMPLE_223,0,545,153,2507,569,694,2170,82,0,0,0,2872,3023,0,196,544,2950,539,0,201,0,85,0,589,1230,1290,486,245,42,0,0,0,477,1023,34,2655,0,1487,100,299,2976,685,956,0,394,51,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,0,0,289,0,0,241,5181,369,2279,8299,2381,6608,0,24,0,0,0,0,749,0,35,0,0,0,0,0,0,0,0,0,62,0,393,580,1663,1891
SAMPLE_224,0,284,55,1519,159,243,0,0,1302,392,0,0,0,478,703,2515,2182,2607,0,717,3096,769,0,1124,1550,1680,720,280,48,1909,8322,1231,3571,3598,1487,4117,2006,1427,0,197,486,242,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,24,0,0,0,0,533,3180,222,2743,1666,664,889,2637,1234,0,606,0,0,991,1019,0,1090,0,90,1088,0,41,57,0,28,11,0,610,3668,3783,1151
SAMPLE_225,0,969,171,3157,377,455,0,0,2030,1556,0,242,141,0,394,1354,0,1791,0,968,6078,1390,0,743,0,745,483,0,0,2187,7184,953,1916,844,0,303,0,0,98,12,350,96,0,0,27,292,0,3378,549,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643,2154,2,63,505,0,0,0,82,0,1271,154,31,0,0,49,0,596,3007,1598,4688,4855,7903,907
SAMPLE_226,0,1126,3,54,6,0,119,0,1717,731,0,4918,1490,0,1162,727,1549,668,0,218,514,499,67,1520,2578,0,39,0,0,0,0,0,0,1627,76,659,0,0,445,162,2546,4261,0,0,1020,0,3195,1482,0,813,0,284,2,483,0,25,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214,1586,3275,704,0,1,201,240,223,0,287,0,0,0,2,103,0,0,1348,0,500,0,813,2224,1311,0,1158
SAMPLE_227,0,74,0,1327,0,101,0,1550,0,9,0,2221,1535,0,500,1611,4138,776,0,0,0,0,0,0,1725,1162,0,282,2235,0,0,0,0,0,477,158,233,0,232,167,625,654,0,0,0,0,0,0,0,0,681,551,0,2993,0,0,0,13,20,1202,0,2213,0,83,0,91,1054,0,0,0,0,0,422,2123,0,885,0,0,8,0,0,962,397,997,0,387,0,20,0,0,0,0,0,155,145,0,18,21,0,618
SAMPLE_228,0,18,33,1581,131,64,175,0,2386,675,0,2280,373,0,34,108,524,1523,0,409,2120,877,337,2943,0,0,0,0,0,1812,6870,638,1311,5,0,31,0,0,0,19,217,159,765,0,913,160,4001,89,0,0,0,0,0,2203,409,0,867,644,0,0,0,0,0,0,0,0,0,69,329,0,109,0,0,5394,590,2586,0,0,0,0,1608,2230,866,0,0,0,0,0,0,0,0,0,0,0,0,84,317,1897,2143,22
SAMPLE_229,0,0,0,0,14,14,0,0,35,766,0,663,0,0,1034,0,0,0,0,1,1530,1322,0,715,93,2393,2224,185,908,0,0,0,0,0,0,1978,1162,0,193,65,1244,2289,0,0,1556,344,1976,1044,1767,1879,0,1686,136,1034,0,30,29,48,81,0,12,0,0,18,0,1912,1272,836,4662,164,3540,1250,0,840,89,0,0,0,17,263,0,308,3119,8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
