,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100
SAMPLE_171,0,87,0,490,0,260,0,0,0,0,0,6990,3353,0,2329,0,0,0,0,0,0,0,0,175,0,548,0,200,0,426,1241,946,567,53,0,72,0,0,999,0,3525,9182,2236,0,2119,615,533,0,841,0,0,0,0,0,528,0,1074,0,608,0,0,47,0,603,42,2206,0,0,457,2339,738,1963,1598,0,0,0,0,0,0,0,0,3090,854,83,0,368,186,1602,157,1492,2189,0,0,4497,2782,1505,6769,3112,8762,257
SAMPLE_172,0,0,0,0,0,0,0,0,0,1120,271,0,0,0,2658,23,0,0,1853,796,0,144,119,1225,0,0,3,36,0,369,877,0,1110,193,0,333,0,0,396,286,911,2495,0,0,1687,3494,371,53,0,550,1837,2300,225,4815,0,53,0,25,20,0,0,0,0,292,0,0,0,0,0,315,938,1147,0,3914,1593,2098,0,0,1829,0,0,0,3814,1130,7,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_173,364,1013,192,577,1902,2218,0,4502,0,54,0,75,46,0,4,12,21,231,0,208,1545,1947,239,4665,0,408,0,1579,0,3504,3829,1918,1492,16,111,44,8,0,35,0,10,0,0,0,33,1084,0,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,478,1,0,2207,38,0,386,0,3845,1704,0,670,0,549,0,927,217,347,1385,871,3391,2003
SAMPLE_174,0,2522,207,1085,2980,1771,0,0,0,0,0,783,1823,0,73,46,0,0,0,2,879,851,0,707,152,1119,156,0,25,52,0,0,842,310,1169,371,0,1252,0,936,1183,3875,0,0,0,1922,0,33,0,284,0,910,1115,769,0,0,0,1773,0,0,0,0,4158,0,0,0,0,0,0,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,106,73,103,416,632,359,761
SAMPLE_175,0,0,0,0,0,0,0,573,548,521,0,0,0,44,1348,1098,89,97,0,84,0,0,0,0,0,0,0,0,332,367,431,614,456,44,133,175,31,0,0,36,133,514,0,0,0,10,0,31,0,37,3184,9,1,4,1800,0,0,0,0,0,0,0,0,21,431,237,0,0,1910,137,16,0,0,3888,3741,2262,97,105,40,4,0,2819,0,0,0,803,0,1433,262,49,1422,35,0,0,0,0,337,284,673,0
SAMPLE_176,0,0,0,1512,0,1837,0,0,32,0,0,3680,1238,0,301,673,446,2273,0,1635,1204,467,0,679,922,2927,168,501,14,723,1081,1082,1093,4,119,38,38,4699,0,3992,2020,1593,0,0,2440,728,1284,317,0,0,558,1393,379,2920,0,5554,1,2091,0,0,0,0,0,0,0,0,11,0,0,806,799,332,0,6254,7895,2712,1482,0,3649,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_177,0,0,414,798,5760,2485,372,80,0,0,0,37,0,72,347,886,27,59,111,144,0,124,352,822,0,786,95,148,0,86,262,94,283,0,840,1325,743,0,0,136,742,2383,201,0,2778,741,1355,147,22,0,0,0,0,0,0,0,0,0,0,0,0,688,2274,0,2672,337,0,780,0,0,0,0,0,0,0,69,0,0,0,1330,0,4178,3929,1446,0,336,1334,2083,0,0,0,15,3060,0,0,0,2046,1098,2378,0
SAMPLE_178,0,231,0,0,0,0,0,59,0,129,0,0,0,0,26,0,0,0,0,38,0,494,0,386,0,0,312,0,33,0,523,0,1813,0,2778,479,605,0,0,942,3047,4592,0,0,0,130,0,411,0,0,0,0,0,0,0,0,0,0,291,0,716,0,858,2,0,621,0,0,0,0,1206,0,0,4772,2016,1834,0,0,0,36,104,2951,1198,0,0,76,0,27,0,0,0,518,0,0,0,7,28,0,9,0
SAMPLE_179,0,2354,296,1121,2573,622,1765,287,0,46,0,0,0,0,389,913,0,67,0,525,0,4,0,2,0,6446,1449,0,155,0,107,34,143,20,0,121,0,123,0,174,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1361,1964,0,0,156,0,51,0,0,6743,5428,3201,559,2008,940,1,34,0,0,4,0,259,0,0,509,173,1041,1993,92,0,944,332,0,90,0,0,750
SAMPLE_180,0,1941,229,645,1569,1306,0,198,0,0,0,84,0,203,944,2126,385,1275,0,1420,899,264,0,302,286,1062,693,0,96,582,2703,1946,1948,451,314,599,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,614,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,6311,137,567,0,1274,7180,3850,4480,833,916,1028,219,0,575,6176,1663,0,1780,1898,1677,0,0,0,0,59,0,0,93,0,67,0,836
SAMPLE_181,0,216,120,193,1360,0,1110,1814,0,0,0,0,0,0,0,0,0,284,0,392,1003,763,0,491,0,749,101,1810,0,166,355,0,698,127,1443,0,0,0,1769,4555,5507,5542,0,0,0,0,0,0,0,0,0,782,0,1936,284,0,0,178,973,0,878,0,2441,0,0,0,0,15,0,0,0,0,0,0,0,26,0,0,0,0,207,0,2154,941,0,0,0,111,0,2535,0,201,0,31,47,0,995,413,2923,55
SAMPLE_182,0,0,0,0,0,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,244,144,0,2070,491,0,1361,881,0,265,329,1244,4826,0,0,50,22,0,15,0,24,0,338,348,182,0,0,0,0,530,0,0,0,0,557,0,1714,0,0,316,0,0,0,2480,6007,2983,2295,1120,1231,2370,1309,1896,0,3202,491,0,2099,0,729,0,748,0,87,0,48,14,50,203,159,578,189
SAMPLE_183,0,0,91,836,1380,412,217,0,594,2160,0,2393,2887,0,28,61,0,0,1285,577,0,281,330,2756,0,3753,1448,340,83,0,731,0,393,0,317,0,0,414,448,1887,1131,1274,513,0,2354,2475,0,0,0,1,0,33,0,8,1280,0,2730,1585,0,0,0,0,0,98,0,0,0,36,390,10,74,0,746,55,24,0,0,0,3010,0,0,0,22,0,94,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_184,0,0,0,0,0,0,0,0,3007,3071,0,1765,748,0,130,2,0,1,0,5,895,529,0,421,0,470,0,0,24,0,746,0,2565,624,4393,1086,712,0,0,524,2767,4862,0,279,0,86,0,0,0,2334,0,2732,1525,892,0,0,0,0,0,0,0,0,0,3,0,0,1084,889,7655,41,46,60,0,0,591,0,1021,1949,0,1552,0,4328,215,90,3,3244,0,0,135,0,2049,0,0,0,0,0,0,0,0,0
SAMPLE_185,0,3187,410,690,3608,2064,726,4269,0,0,0,49,20,0,0,0,198,1471,0,831,577,177,0,361,542,1989,0,407,249,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,2910,0,1012,2,26,0,158,1218,0,0,208,0,633,0,0,351,37,1097,195,739,599,1453,5090,2421,3151,0,0,188,2,0,0,0,0,0,328,0,187,0,0,0,0,0,162,496,22,143,189,0,2279
SAMPLE_186,0,763,131,723,1233,756,0,0,2318,3187,0,1158,2400,0,0,0,0,798,0,746,0,56,459,290,0,1228,554,0,95,161,0,0,904,302,1486,673,0,0,0,1116,1583,4153,444,2547,359,3889,0,676,0,271,0,1520,0,4072,0,1017,36,601,288,0,1068,0,1216,377,919,1840,0,0,0,687,231,611,1001,0,0,0,0,604,2526,7,0,10,857,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_187,0,399,148,688,1010,425,0,406,0,0,0,0,0,0,0,0,213,1171,0,1492,1553,783,0,505,0,4108,1704,445,110,0,2360,160,2103,404,1974,2942,1075,0,2641,1269,1636,576,851,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,1274,0,3223,14,0,0,0,0,0,12,0,0,0,6149,0,1011,0,0,7584,0,0,0,3381,434,0,0,317,1481,0,0,0,78,727,0,0,651,1602,2269,4515,214
SAMPLE_188,0,520,110,984,1362,523,0,0,1878,3198,0,0,145,0,0,0,0,0,49,15,3579,901,0,685,0,5751,1932,215,128,286,1306,0,1488,233,2610,1488,1402,0,1320,3166,0,63,2201,0,2827,1574,0,2101,166,2403,0,1366,1692,402,2125,0,0,280,7,0,22,0,0,14,0,0,290,121,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,39,0,50,43,0,1302,0,280,445
SAMPLE_189,0,0,0,0,0,0,0,0,2613,1439,1680,67,0,0,1129,458,8,101,0,121,6022,2834,0,1911,20,0,0,730,0,0,0,0,0,0,0,0,1403,314,191,1299,720,374,506,1785,0,673,0,0,0,809,0,2027,0,2128,0,0,0,1704,265,0,1501,0,1737,468,0,0,36,0,0,44,166,0,3946,277,485,77,249,329,0,19,881,3457,267,0,261,0,620,2055,29,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_190,0,0,0,0,0,82,0,1881,0,0,0,95,0,532,1630,2183,322,761,1422,3853,0,348,1012,1933,1972,1,0,0,0,0,894,0,2115,731,2130,1457,1515,0,0,154,535,2200,0,28,0,108,0,351,0,0,0,367,0,1212,54,2313,0,917,22,0,0,1581,0,301,1668,0,778,1366,6187,664,0,0,714,5976,5489,3773,0,0,435,16,0,0,3719,203,6,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_191,0,348,11,902,0,0,0,0,76,0,0,1690,0,0,351,88,202,1681,0,990,0,355,205,2302,0,3902,538,1133,0,0,458,0,1570,432,2202,1094,1209,0,0,0,0,0,0,0,1498,543,512,94,0,1242,0,720,0,1079,0,591,18,0,44,0,0,0,0,0,0,0,0,471,1508,0,0,0,0,197,0,48,0,0,433,0,0,0,660,0,0,0,233,137,0,0,0,0,1325,1769,553,298,495,497,630,754
SAMPLE_192,0,1610,835,349,3140,927,2432,1734,0,0,0,1997,1165,0,365,781,204,135,0,76,1694,528,0,1100,462,0,549,1700,609,0,220,330,433,0,685,0,595,1958,0,2945,1106,1300,0,0,0,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2008,0,74,1060,62,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,7658,0,2648,0,0,0,0,0,0,0,688,3577,1447,1586,2115
SAMPLE_193,0,0,0,0,0,0,0,26,1052,1142,0,2144,1089,0,283,728,1495,675,0,0,852,2178,835,6018,2052,3504,1122,536,96,0,0,0,1402,410,2563,1515,1137,0,710,656,2151,3217,0,0,0,3714,675,0,546,307,0,0,0,0,101,0,71,127,2,0,0,0,0,1021,1499,0,0,0,0,0,0,0,5346,0,2360,0,2163,0,0,2465,1135,0,0,0,0,0,783,332,0,18,0,18,0,1787,428,256,0,0,0,0
SAMPLE_194,0,0,0,0,0,680,0,1438,0,1285,0,123,0,456,446,1007,177,86,1090,1460,0,72,9,229,465,2407,323,1638,0,0,74,0,284,0,1103,0,502,545,301,2121,892,379,0,0,1773,1348,519,2532,193,0,1936,3699,1445,3995,0,2527,0,962,0,0,0,0,0,686,0,229,0,0,0,0,0,0,5134,3267,2900,1320,3083,3366,0,1,0,367,1806,705,0,695,0,464,134,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_195,0,3130,300,1104,2880,1110,343,396,239,0,0,0,2512,760,1367,3213,0,31,81,246,136,31,0,27,0,2706,1207,1111,30,0,524,0,2429,354,5,681,0,0,0,0,103,0,282,313,591,300,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,0,698,715,5788,0,0,17,2573,0,1854,0,2960,5191,1430,1794,1952,0,28,0,0,272,25,119,0,0,0,0,0,0,1702,126,1797,1901,3777,1117
SAMPLE_196,0,159,34,78,174,69,0,0,45,103,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,576,0,1708,374,3532,758,538,0,0,366,1670,0,1004,1978,249,915,0,0,0,0,0,0,0,0,0,0,1803,893,0,0,519,0,427,210,0,0,1884,536,9369,131,328,0,1453,4834,1809,1149,0,614,6895,0,0,4543,4080,1239,0,639,0,882,1,0,0,0,0,57,217,84,511,252,469,46
SAMPLE_197,0,467,399,1347,3466,3256,0,0,107,0,0,0,0,0,0,0,0,0,33,0,0,169,169,1558,2932,1977,0,2687,0,0,185,0,672,0,2028,0,0,0,9,86,0,222,0,2089,0,0,0,375,241,50,0,644,1517,0,3153,0,0,194,1481,0,770,591,0,28,0,0,0,26,299,0,0,0,214,883,1541,124,1566,3556,0,111,0,0,0,0,331,0,1640,661,0,0,0,0,346,0,0,128,593,1038,982,172
SAMPLE_198,0,472,346,0,2277,12,667,0,0,1455,0,1924,1766,0,103,63,151,1381,883,1594,2243,0,852,0,0,0,1283,0,167,0,0,0,110,0,376,0,156,0,80,129,434,328,1194,436,0,0,0,0,0,0,0,111,0,0,3469,0,0,0,37,0,0,589,0,273,0,0,568,209,3273,0,0,0,1111,1673,2634,0,1600,0,0,0,0,2521,2256,130,0,0,0,0,0,0,11,28,0,0,0,0,1978,221,0,171
SAMPLE_199,0,78,0,1536,0,2337,0,0,3580,4001,0,0,0,297,1291,2634,272,172,0,1340,827,187,0,286,289,4311,889,0,193,0,0,0,324,101,669,738,0,161,2138,3076,2093,1575,0,0,287,1201,0,2893,0,509,0,4728,0,6449,369,3871,0,3812,63,0,157,0,435,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,45,1022,0,187,0,432,176,0,6,0,5,0,0,0,1294,0,2583,3750,23
SAMPLE_200,0,2211,29,73,391,33,597,123,0,0,0,0,234,0,51,136,286,0,0,0,0,0,0,0,2099,0,0,0,0,0,0,0,0,0,0,323,427,192,1571,1426,3317,1303,2291,462,1230,736,141,493,368,325,0,1687,0,599,793,0,1489,1199,0,0,0,168,0,12,0,1090,0,0,0,369,0,0,134,4278,3144,853,2403,1752,722,1065,0,64,1573,230,0,3544,0,1328,0,0,0,11,0,707,1889,1054,2368,2075,1590,1959
